"%23w.print(Nessus%20Response","%23w.print(Nessus%20Response.keyword","@timestamp","@version","@version.keyword",NameError,"NameError.keyword","_id","_ignored","_index","_score","dest_ip","dest_ip.keyword","geoip.as_org","geoip.as_org.keyword","geoip.asn","geoip.city_name","geoip.city_name.keyword","geoip.continent_code","geoip.continent_code.keyword","geoip.country_code2","geoip.country_code2.keyword","Country (geoip.country_code3)","geoip.country_code3.keyword","geoip.country_name","geoip.country_name.keyword","geoip.ip","geoip.latitude","geoip.location","geoip.longitude","geoip.postal_code","geoip.postal_code.keyword","geoip.region_code","geoip.region_code.keyword","geoip.region_name","geoip.region_name.keyword","geoip.timezone","geoip.timezone.keyword","geoip_ext.as_org","geoip_ext.as_org.keyword","geoip_ext.asn","geoip_ext.city_name","geoip_ext.city_name.keyword","geoip_ext.continent_code","geoip_ext.continent_code.keyword","geoip_ext.country_code2","geoip_ext.country_code2.keyword","geoip_ext.country_code3","geoip_ext.country_code3.keyword","geoip_ext.country_name","geoip_ext.country_name.keyword","geoip_ext.ip","geoip_ext.latitude","geoip_ext.location","geoip_ext.longitude","geoip_ext.postal_code","geoip_ext.postal_code.keyword","geoip_ext.region_code","geoip_ext.region_code.keyword","geoip_ext.region_name","geoip_ext.region_name.keyword","geoip_ext.timezone","geoip_ext.timezone.keyword",handle,"handle.keyword","headers.accept_encoding","headers.accept_encoding.keyword","headers.connection","headers.connection.keyword","headers.content_length","headers.content_length.keyword","headers.content_type","headers.content_type.keyword","headers.http_host","headers.http_host.keyword","headers.http_user_agent","headers.http_user_agent.keyword","headers.http_version","headers.http_version.keyword","headers.request_method","headers.request_method.keyword","headers.request_path","headers.request_path.keyword",host,"host.keyword",message,path,"path.keyword","payload_printable","payload_printable.keyword","src_ip","src_ip.keyword","ssl.SSLEOFError","ssl.SSLEOFError.keyword","struct.error","struct.error.keyword","T-Pot Hostname (t-pot_hostname)","t-pot_hostname.keyword","t-pot_ip_ext","t-pot_ip_ext.keyword","t-pot_ip_int","t-pot_ip_int.keyword",timestamp,"Type (type)","type.keyword"
"-","-","Oct 16, 2025 @ 14:04:55.814",1,1,"-","-",91Wg7pkB6iz2OrazInMC,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,191760,191760,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","  File ""http/server.py"", line 878, in copyfile","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","-","-","-","-","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","-",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.814",1,1,"-","-","-FWg7pkB6iz2OrazInMC","-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,191760,191760,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","  File ""shutil.py"", line 204, in copyfileobj","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","-","-","-","-","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","-",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.814",1,1,"-","-","-VWg7pkB6iz2OrazInMC","-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,191760,191760,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","  File ""socketserver.py"", line 845, in write","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","-","-","-","-","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","-",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.814",1,1,"-","-","-lWg7pkB6iz2OrazInMC","-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,191760,191760,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","  File ""ssl.py"", line 1210, in sendall","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","-","-","-","-","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","-",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.814",1,1,"-","-","-1Wg7pkB6iz2OrazInMC","-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,191760,191760,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","  File ""ssl.py"", line 1179, in send","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","-","-","-","-","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","-",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.814",1,1,"-","-","_FWg7pkB6iz2OrazInMC","-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,191760,191760,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","ssl.SSLEOFError: EOF occurred in violation of protocol (_ssl.c:2427)","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","-","-","-","-","EOF occurred in violation of protocol (_ssl.c:2427)","EOF occurred in violation of protocol (_ssl.c:2427)","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","-",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.814",1,1,"-","-","_VWg7pkB6iz2OrazInMC","-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,191760,191760,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","----------------------------------------","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","-","-","-","-","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","-",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.814",1,1,"-","-",wFWg7pkB6iz2OrazInRu,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,146683,146683,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","----------------------------------------","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","-","-","-","-","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","-",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.814",1,1,"-","-",wVWg7pkB6iz2OrazInRu,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,146683,146683,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","Exception occurred during processing of request from ('148.226.8.120', 52790)","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","-","-","-","-","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","-",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.814",1,1,"-","-",wlWg7pkB6iz2OrazInRu,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,146683,146683,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","Traceback (most recent call last):","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","-","-","-","-","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","-",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.814",1,1,"-","-",w1Wg7pkB6iz2OrazInRu,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,146683,146683,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","  File ""socketserver.py"", line 318, in _handle_request_noblock","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","-","-","-","-","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","-",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.814",1,1,"-","-",xFWg7pkB6iz2OrazInRu,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,146683,146683,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","  File ""socketserver.py"", line 349, in process_request","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","-","-","-","-","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","-",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.814",1,1,"-","-",xVWg7pkB6iz2OrazInRu,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,146683,146683,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","  File ""socketserver.py"", line 362, in finish_request","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","-","-","-","-","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","-",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.732",1,1,"-","-",8FWg7pkB6iz2OrazInMC,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,191760,191760,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:04:55.732098', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /iissamples/sdk/asp/docs/codebrws.asp HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /iissamples/sdk/asp/docs/codebrws.asp HTTP/1.1"" 404 -","""GET /iissamples/sdk/asp/docs/codebrws.asp HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:04:55.732",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.545",1,1,"-","-",71Wg7pkB6iz2OrazInMC,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,191760,191760,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:04:55.545968', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /iissamples/issamples/query.asp HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /iissamples/issamples/query.asp HTTP/1.1"" 404 -","""GET /iissamples/issamples/query.asp HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:04:55.545",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.537",1,1,"-","-",7lWg7pkB6iz2OrazInMC,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,191760,191760,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:04:55.537165', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /iissamples/exair/howitworks/codebrws.asp HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /iissamples/exair/howitworks/codebrws.asp HTTP/1.1"" 404 -","""GET /iissamples/exair/howitworks/codebrws.asp HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:04:55.537",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.532",1,1,"-","-",7VWg7pkB6iz2OrazInMC,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,191760,191760,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:04:55.532211', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /scripts/samples/search/simple.idq HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /scripts/samples/search/simple.idq HTTP/1.1"" 404 -","""GET /scripts/samples/search/simple.idq HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:04:55.532",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.527",1,1,"-","-",7FWg7pkB6iz2OrazInMC,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,191760,191760,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:04:55.527406', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /scripts/samples/search/queryhit.idq HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /scripts/samples/search/queryhit.idq HTTP/1.1"" 404 -","""GET /scripts/samples/search/queryhit.idq HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:04:55.527",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.522",1,1,"-","-",61Wg7pkB6iz2OrazInMC,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,191760,191760,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:04:55.522276', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /scripts/samples/search/filetime.idq HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /scripts/samples/search/filetime.idq HTTP/1.1"" 404 -","""GET /scripts/samples/search/filetime.idq HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:04:55.522",Ciscoasa,Ciscoasa
"-","-","Oct 16, 2025 @ 14:04:55.517",1,1,"-","-",6lWg7pkB6iz2OrazInMC,"-","logstash-2025.10.16","-","148.226.8.106","148.226.8.106","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","gzip,deflate","gzip,deflate",close,close,191760,191760,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","{'timestamp': '2025-10-16T20:04:55.517275', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /scripts/samples/search/filesize.idq HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /scripts/samples/search/filesize.idq HTTP/1.1"" 404 -","""GET /scripts/samples/search/filesize.idq HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 14:04:55.517",Ciscoasa,Ciscoasa
