"@timestamp","@version","@version.keyword","_id","_ignored","_index","_score","connection.protocol","connection.protocol.keyword","connection.transport","connection.transport.keyword","connection.type","connection.type.keyword","dest_ip","dest_ip.keyword","DestPort (dest_port)","ftp.commands.arguments","ftp.commands.arguments.keyword","ftp.commands.command","ftp.commands.command.keyword","geoip.as_org","geoip.as_org.keyword","geoip.asn","geoip.city_name","geoip.city_name.keyword","geoip.continent_code","geoip.continent_code.keyword","geoip.country_code2","geoip.country_code2.keyword","Country (geoip.country_code3)","geoip.country_code3.keyword","geoip.country_name","geoip.country_name.keyword","geoip.ip","geoip.latitude","geoip.location","geoip.longitude","geoip.postal_code","geoip.postal_code.keyword","geoip.region_code","geoip.region_code.keyword","geoip.region_name","geoip.region_name.keyword","geoip.timezone","geoip.timezone.keyword","geoip_ext.as_org","geoip_ext.as_org.keyword","geoip_ext.asn","geoip_ext.city_name","geoip_ext.city_name.keyword","geoip_ext.continent_code","geoip_ext.continent_code.keyword","geoip_ext.country_code2","geoip_ext.country_code2.keyword","geoip_ext.country_code3","geoip_ext.country_code3.keyword","geoip_ext.country_name","geoip_ext.country_name.keyword","geoip_ext.ip","geoip_ext.latitude","geoip_ext.location","geoip_ext.longitude","geoip_ext.postal_code","geoip_ext.postal_code.keyword","geoip_ext.region_code","geoip_ext.region_code.keyword","geoip_ext.region_name","geoip_ext.region_name.keyword","geoip_ext.timezone","geoip_ext.timezone.keyword","headers.accept_encoding","headers.accept_encoding.keyword","headers.connection","headers.connection.keyword","headers.content_length","headers.content_length.keyword","headers.content_type","headers.content_type.keyword","headers.http_host","headers.http_host.keyword","headers.http_user_agent","headers.http_user_agent.keyword","headers.http_version","headers.http_version.keyword","headers.request_method","headers.request_method.keyword","headers.request_path","headers.request_path.keyword",host,"host.keyword",password,"password.keyword",path,"path.keyword","src_hostname","src_hostname.keyword","src_ip","src_ip.keyword","src_port","T-Pot Hostname (t-pot_hostname)","t-pot_hostname.keyword","t-pot_ip_ext","t-pot_ip_ext.keyword","t-pot_ip_int","t-pot_ip_int.keyword",timestamp,"Type (type)","type.keyword",username,"username.keyword"
"Oct 16, 2025 @ 13:46:58.258",1,1,TFOP7pkB6iz2Oraztaoe,"-","logstash-2025.10.16","-",smbd,smbd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",445,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,18560,18560,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",34856,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:46:58.258",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:46:43.148",1,1,S1OP7pkB6iz2Oraztaoe,"-","logstash-2025.10.16","-",smbd,smbd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",445,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,18560,18560,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",49382,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:46:43.148",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:46:43.104",1,1,E1OP7pkB6iz2Orazeqpg,"-","logstash-2025.10.16","-",smbd,smbd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",445,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,2353,2353,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",49368,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:46:43.104",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:46:38.019",1,1,ElOP7pkB6iz2Orazeqpg,"-","logstash-2025.10.16","-",smbd,smbd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",445,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,2353,2353,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",33196,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:46:38.019",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:46:33.005",1,1,"-VOP7pkB6iz2OrazZqnW","-","logstash-2025.10.16","-",epmapper,epmapper,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",135,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,1181,1181,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",56996,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:46:33.005",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:46:32.989",1,1,7FOP7pkB6iz2OrazU6lQ,"-","logstash-2025.10.16","-",smbd,smbd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",445,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,1177,1177,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",33186,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:46:32.989",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:46:32.734",1,1,61OP7pkB6iz2OrazU6lQ,"-","logstash-2025.10.16","-",httpd,httpd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",81,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,1177,1177,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",35564,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:46:32.734",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:24:37.652",1,1,"alN77pkB6iz2OrazQn-G","-","logstash-2025.10.16","-",ftpd,ftpd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",21,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,1176,1176,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",52622,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:24:37.652",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:24:32.207",1,1,"VlN77pkB6iz2OrazPn-s","-","logstash-2025.10.16","-",smbd,smbd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",445,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,10136,10136,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",33268,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:24:32.207",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:24:26.975",1,1,HVN77pkB6iz2OrazK38m,"-","logstash-2025.10.16","-",smbd,smbd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",445,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,6120,6120,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",46358,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:24:26.975",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:24:21.880",1,1,1lN77pkB6iz2OrazF356,"-","logstash-2025.10.16","-",smbd,smbd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",445,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,1177,1177,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",36182,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:24:21.880",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:24:21.872",1,1,rFN77pkB6iz2OrazA371,"-","logstash-2025.10.16","-",smbd,smbd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",445,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,4705,4705,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",36178,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:24:21.872",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:24:21.854",1,1,q1N77pkB6iz2OrazA371,"-","logstash-2025.10.16","-",smbd,smbd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",445,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,4705,4705,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",36148,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:24:21.854",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:24:21.841",1,1,qlN77pkB6iz2OrazA371,"-","logstash-2025.10.16","-",smbd,smbd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",445,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,4705,4705,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",36120,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:24:21.841",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:24:21.824",1,1,rlN77pkB6iz2OrazA371,"-","logstash-2025.10.16","-",smbd,smbd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",445,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,2353,2353,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",36110,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:24:21.824",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:24:21.799",1,1,rVN77pkB6iz2OrazA371,"-","logstash-2025.10.16","-",smbd,smbd,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",445,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,2353,2353,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",36084,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:24:21.799",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:24:16.754",1,1,W1N77pkB6iz2OrazAH4i,"-","logstash-2025.10.16","-",mirrord,mirrord,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",42,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,7516,7516,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",43230,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:24:16.754",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:24:16.750",1,1,X1N77pkB6iz2OrazAH4i,"-","logstash-2025.10.16","-",mirrorc,mirrorc,tcp,tcp,connect,connect,"172.28.0.2","172.28.0.2",42695,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,6262,6262,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",42,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:24:16.750",Dionaea,Dionaea,"-","-"
"Oct 16, 2025 @ 13:24:16.745",1,1,YlN77pkB6iz2OrazAH4o,"-","logstash-2025.10.16","-",mirrord,mirrord,tcp,tcp,accept,accept,"172.28.0.2","172.28.0.2",42,"-","-","-","-","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.106","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,6262,6262,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.25.0.3","172.25.0.3","-","-","/data/dionaea/log/dionaea.json","/data/dionaea/log/dionaea.json","(empty)","(empty)","148.226.8.120","148.226.8.120",43220,"hony-sensor","hony-sensor","148.226.8.106","148.226.8.106","148.226.8.106","148.226.8.106","Oct 16, 2025 @ 13:24:16.745",Dionaea,Dionaea,"-","-"
